postal_code,Description_clean
524519,Attributes BLK_NO 519D  ST_COD TAC20A  ENTITYID 2147  POSTAL_COD 524519  INC_CRC 5E7406197CEA17C9  FMEL_UPD_D 20140725100430 
510571,Attributes BLK_NO 571  ST_COD PAS26M  ENTITYID 6463  POSTAL_COD 510571  INC_CRC 02591893EE4C20B9  FMEL_UPD_D 20130426120310 
731668,Attributes BLK_NO 668A  ST_COD WOR03P  ENTITYID 9353  POSTAL_COD 731668  INC_CRC 491742BE4CCC6BCF  FMEL_UPD_D 20130426120305 
610321,Attributes BLK_NO 321  ST_COD TAC00N  ENTITYID 3297  POSTAL_COD 610321  INC_CRC 8D66B9B6592E3631  FMEL_UPD_D 20130426120230 
652442,Attributes BLK_NO 442B  ST_COD BUA15B  ENTITYID 11059  POSTAL_COD 652442  INC_CRC A234358077C72766  FMEL_UPD_D 20180206153019 
120208,Attributes BLK_NO 208  ST_COD CLA09K  ENTITYID 933  POSTAL_COD 120208  INC_CRC CD5AF44366CF7B32  FMEL_UPD_D 20171003103222 
670208,Attributes BLK_NO 208  ST_COD PET10G  ENTITYID 9483  POSTAL_COD 670208  INC_CRC 8F648369148C84BE  FMEL_UPD_D 20130426120319 
670427,Attributes BLK_NO 427  ST_COD BUR00D  ENTITYID 11751  POSTAL_COD 670427  INC_CRC 1F8AC334AFCF0FA3  FMEL_UPD_D 20150731152632 
730856,Attributes BLK_NO 856  ST_COD WOS07U  ENTITYID 5411  POSTAL_COD 730856  INC_CRC A099A309645E8678  FMEL_UPD_D 20130426120251 
760235,Attributes BLK_NO 235  ST_COD YIS01N  ENTITYID 12737  POSTAL_COD 760235  INC_CRC 945441BBB5508E4E  FMEL_UPD_D 20190403140624 
571268,Attributes BLK_NO 268A  ST_COD BIS15M  ENTITYID 5642  POSTAL_COD 571268  INC_CRC 6CAA46F5065DA013  FMEL_UPD_D 20130426120300 
542250,Attributes BLK_NO 250B  ST_COD COS09T  ENTITYID 4199  POSTAL_COD 542250  INC_CRC A2DD15D7BCDEF636  FMEL_UPD_D 20130426120244 
510611,Attributes BLK_NO 611  ST_COD ELI00F  ENTITYID 6575  POSTAL_COD 510611  INC_CRC FD4F6B84C5A4709F  FMEL_UPD_D 20130426120312 
730663,Attributes BLK_NO 663  ST_COD WOR03P  ENTITYID 9240  POSTAL_COD 730663  INC_CRC 3945550546AB0018  FMEL_UPD_D 20130426120320 
520374,Attributes BLK_NO 374  ST_COD TAS43K  ENTITYID 8954  POSTAL_COD 520374  INC_CRC B20648D5F74FC712  FMEL_UPD_D 20130426120337 
792452,Attributes BLK_NO 452B  ST_COD SEW08G  ENTITYID 1059  POSTAL_COD 792452  INC_CRC 5D1BDB1FF9D3D547  FMEL_UPD_D 20130920101235 
680569,Attributes BLK_NO 569  ST_COD CHS25Y  ENTITYID 11446  POSTAL_COD 680569  INC_CRC EEFCFFB27B8A9931  FMEL_UPD_D 20130426120246 
670229,Attributes BLK_NO 229  ST_COD PEN07R  ENTITYID 5089  POSTAL_COD 670229  INC_CRC 091C0735EE627279  FMEL_UPD_D 20130426120221 
311146,Attributes BLK_NO 146A  ST_COD TOP04U  ENTITYID 5184  POSTAL_COD 311146  INC_CRC 70D0FAA4945970DA  FMEL_UPD_D 20130426120254 
560469,Attributes BLK_NO 469  ST_COD ANA03L  ENTITYID 5774  POSTAL_COD 560469  INC_CRC E1E51117808F8576  FMEL_UPD_D 20130426120302 
140110,Attributes BLK_NO 110  ST_COD COC04U  ENTITYID 8450  POSTAL_COD 140110  INC_CRC C0C22E5E222928B3  FMEL_UPD_D 20130426120333 
790437,Attributes BLK_NO 437  ST_COD FER01D  ENTITYID 5538  POSTAL_COD 790437  INC_CRC 9EC7C60DEA66677E  FMEL_UPD_D 20130426120255 
470631,Attributes BLK_NO 631  ST_COD BER00B  ENTITYID 5000  POSTAL_COD 470631  INC_CRC 24FE6A1BFD6D20F2  FMEL_UPD_D 20130426120253 
533932,Attributes BLK_NO 932C  ST_COD HOA14W  ENTITYID 10662  POSTAL_COD 533932  INC_CRC 882C64B605554BD8  FMEL_UPD_D 20160930094741 
471765,Attributes BLK_NO 765A  ST_COD BEV00N  ENTITYID 3994  POSTAL_COD 471765  INC_CRC 6C04EDD8EFC62400  FMEL_UPD_D 20130426120240 
673635,Attributes BLK_NO 635C  ST_COD SEN12T  ENTITYID 12122  POSTAL_COD 673635  INC_CRC E681F12987108E3C  FMEL_UPD_D 20151130190131 
321098,Attributes BLK_NO 98A  ST_COD WHD00Q  ENTITYID 4665  POSTAL_COD 321098  INC_CRC 800A4E0A13A7BB66  FMEL_UPD_D 20130426120248 
640419,Attributes BLK_NO 419  ST_COD JUS10Y  ENTITYID 829  POSTAL_COD 640419  INC_CRC 22AD671EA4CBFE7F  FMEL_UPD_D 20130426120313 
680623,Attributes BLK_NO 623  ST_COD CHS28W  ENTITYID 11536  POSTAL_COD 680623  INC_CRC F3627AC8181A6114  FMEL_UPD_D 20130426120249 
160075,Attributes BLK_NO 75  ST_COD TIP01T  ENTITYID 4235  POSTAL_COD 160075  INC_CRC 8406E0BDE7366FCD  FMEL_UPD_D 20130426120243 
680639,Attributes BLK_NO 639  ST_COD CHS29M  ENTITYID 11506  POSTAL_COD 680639  INC_CRC F12C7B0881CA189B  FMEL_UPD_D 20130426120256 
520502,Attributes BLK_NO 502  ST_COD TAC10N  ENTITYID 8775  POSTAL_COD 520502  INC_CRC 789B8A7329C904C7  FMEL_UPD_D 20130426120335 
530242,Attributes BLK_NO 242  ST_COD HOS08G  ENTITYID 8274  POSTAL_COD 530242  INC_CRC AAEC9E847AFF0C65  FMEL_UPD_D 20130426120330 
760616,Attributes BLK_NO 616  ST_COD YIR00Z  ENTITYID 2094  POSTAL_COD 760616  INC_CRC C9CC1BFCBEA8E3D8  FMEL_UPD_D 20160729143834 
543287,Attributes BLK_NO 287C  ST_COD COC08K  ENTITYID 11050776  POSTAL_COD 543287  INC_CRC 54CA77E72F457D46  FMEL_UPD_D 20200702144226 
541288,Attributes BLK_NO 288A  ST_COD COC08K  ENTITYID 11050777  POSTAL_COD 541288  INC_CRC 824091DC36F12B19  FMEL_UPD_D 20200702144226 
540142,Attributes BLK_NO 142  ST_COD RIC03F  ENTITYID 2860  POSTAL_COD 540142  INC_CRC FD00595530F1AD46  FMEL_UPD_D 20130426120225 
200640,Attributes BLK_NO 640  ST_COD ROW01P  ENTITYID 3815  POSTAL_COD 200640  INC_CRC 474FEA5A6EA2AB4A  FMEL_UPD_D 20130426120236 
673636,Attributes BLK_NO 636C  ST_COD SEN12T  ENTITYID 332  POSTAL_COD 673636  INC_CRC 091D19447F7F6FA4  FMEL_UPD_D 20150128191633 
390012,Attributes BLK_NO 12  ST_COD DAC02U  ENTITYID 7591  POSTAL_COD 390012  INC_CRC 07328584DCDC2151  FMEL_UPD_D 20190606161625 
521892,Attributes BLK_NO 892A  ST_COD TAA12N  ENTITYID 110  POSTAL_COD 521892  INC_CRC 7F87060CC39773F0  FMEL_UPD_D 20130426120214 
752103,Attributes BLK_NO 103B  ST_COD CAS15J  ENTITYID 11053493  POSTAL_COD 752103  INC_CRC E40F99B0C83C94C7  FMEL_UPD_D 20221220142836 
518726,Attributes BLK_NO 82  ST_COD PAT06T  ENTITYID 5460  POSTAL_COD 518726  INC_CRC C174CC4DAC26C673  FMEL_UPD_D 20130426120255 
510250,Attributes BLK_NO 250  ST_COD PAS20G  ENTITYID 8650  POSTAL_COD 510250  INC_CRC 7D311680E3A3AA13  FMEL_UPD_D 20130426120334 
681203,Attributes BLK_NO 203A  ST_COD CHA41M  ENTITYID 10478  POSTAL_COD 681203  INC_CRC 29C37DC2B981BEC1  FMEL_UPD_D 20130426120309 
680114,Attributes BLK_NO 114  ST_COD TEL13D  ENTITYID 10755  POSTAL_COD 680114  INC_CRC 46FBAB1F3BA8F775  FMEL_UPD_D 20130426120216 
530007,Attributes BLK_NO 7  ST_COD HOA06N  ENTITYID 571  POSTAL_COD 530007  INC_CRC C0CE0CAD1AF661CE  FMEL_UPD_D 20160601102234 
550106,Attributes BLK_NO 106  ST_COD SEA14Z  ENTITYID 4368  POSTAL_COD 550106  INC_CRC CB8F992285D14511  FMEL_UPD_D 20130426120243 
760386,Attributes BLK_NO 386  ST_COD YIR00Z  ENTITYID 1608  POSTAL_COD 760386  INC_CRC F1DCA95AFDF06F7B  FMEL_UPD_D 20130426120216 
643218,Attributes BLK_NO 218C  ST_COD BOA01Y  ENTITYID 11053121  POSTAL_COD 643218  INC_CRC 6736627561D12D64  FMEL_UPD_D 20221220142836 
760358,Attributes BLK_NO 358  ST_COD YIR00Z  ENTITYID 1454  POSTAL_COD 760358  INC_CRC E9446AEF30A06497  FMEL_UPD_D 20131121171732 
731302,Attributes BLK_NO 302A  ST_COD WOS02Y  ENTITYID 256  POSTAL_COD 731302  INC_CRC F64C5B14539A0C4E  FMEL_UPD_D 20160331101333 
530545,Attributes BLK_NO 545  ST_COD HOA11S  ENTITYID 225  POSTAL_COD 530545  INC_CRC 31959808DE1D8EE0  FMEL_UPD_D 20130426120215 
651154,Attributes BLK_NO 154A  ST_COD BUA15B  ENTITYID 5593  POSTAL_COD 651154  INC_CRC 0288BAA0E3C3D1CA  FMEL_UPD_D 20130426120255 
310068,Attributes BLK_NO 68  ST_COD TOP07K  ENTITYID 2403  POSTAL_COD 310068  INC_CRC ADD7D68BCF3AAE75  FMEL_UPD_D 20130426120222 
530540,Attributes BLK_NO 540  ST_COD HOA11S  ENTITYID 2738  POSTAL_COD 530540  INC_CRC 030D3E02F6AC4BF5  FMEL_UPD_D 20130426120225 
430023,Attributes BLK_NO 23  ST_COD HAI00U  ENTITYID 4446  POSTAL_COD 430023  INC_CRC D6AAB95DDA426EBC  FMEL_UPD_D 20130426120241 
141092,Attributes BLK_NO 92  ST_COD DAW00K  ENTITYID 10855  POSTAL_COD 141092  INC_CRC E45F8BEBCBCA9C72  FMEL_UPD_D 20150330193231 
560591,Attributes BLK_NO 591  ST_COD ANS13Z  ENTITYID 10372  POSTAL_COD 560591  INC_CRC 365DCD7045D70962  FMEL_UPD_D 20180206153019 
824102,Attributes BLK_NO 102D  ST_COD PUF02Z  ENTITYID 670  POSTAL_COD 824102  INC_CRC 5514B8530F8476E8  FMEL_UPD_D 20130426120217 
670417,Attributes BLK_NO 417  ST_COD FAJ00N  ENTITYID 4202  POSTAL_COD 670417  INC_CRC 2BFB55E001848909  FMEL_UPD_D 20130426120217 
730759,Attributes BLK_NO 759  ST_COD WOA12P  ENTITYID 8913  POSTAL_COD 730759  INC_CRC 902705517681DCB4  FMEL_UPD_D 20130426120328 
750359,Attributes BLK_NO 359  ST_COD ADD01P  ENTITYID 416  POSTAL_COD 750359  INC_CRC E2D2220E4BB23B95  FMEL_UPD_D 20130426120222 
460157,Attributes BLK_NO 157  ST_COD BEA11N  ENTITYID 8798  POSTAL_COD 460157  INC_CRC DBF591FA2F6E1D27  FMEL_UPD_D 20130426120338 
320045,Attributes BLK_NO 45  ST_COD BAH02L  ENTITYID 8823  POSTAL_COD 320045  INC_CRC A54E2710E92D7AD6  FMEL_UPD_D 20130426120337 
640823,Attributes BLK_NO 823  ST_COD JUS16M  ENTITYID 6375  POSTAL_COD 640823  INC_CRC 0153E85678097CE1  FMEL_UPD_D 20130426120310 
340106,Attributes BLK_NO 106  ST_COD BID04Y  ENTITYID 11053333  POSTAL_COD 340106  INC_CRC 9FBA3CC1FB56D188  FMEL_UPD_D 20221220142836 
730520,Attributes BLK_NO 520  ST_COD WOD06X  ENTITYID 5925  POSTAL_COD 730520  INC_CRC 3176601D61605B2C  FMEL_UPD_D 20130426120235 
550258,Attributes BLK_NO 258  ST_COD SED06Q  ENTITYID 6119  POSTAL_COD 550258  INC_CRC 1CB8ECA84D2942D7  FMEL_UPD_D 20130426120301 
470142,Attributes BLK_NO 142  ST_COD BER00B  ENTITYID 998  POSTAL_COD 470142  INC_CRC 0A5C349BC1782A42  FMEL_UPD_D 20140725100430 
820673,Attributes BLK_NO 673  ST_COD EDP02K  ENTITYID 9855  POSTAL_COD 820673  INC_CRC 8EC4535853729297  FMEL_UPD_D 20170601120549 
460076,Attributes BLK_NO 76  ST_COD BEN00L  ENTITYID 3506  POSTAL_COD 460076  INC_CRC 7E8C87FEF6BD5DF7  FMEL_UPD_D 20130426120232 
321111,Attributes BLK_NO 111  ST_COD WHA00Y  ENTITYID 8447  POSTAL_COD 321111  INC_CRC 8D136F665A121E75  FMEL_UPD_D 20130426120332 
570230,Attributes BLK_NO 230  ST_COD BIS10Q  ENTITYID 6605  POSTAL_COD 570230  INC_CRC A44B43B3828BBABF  FMEL_UPD_D 20130426120308 
530114,Attributes BLK_NO 114  ST_COD HOA03T  ENTITYID 4661  POSTAL_COD 530114  INC_CRC 0853D5949E6EB3EF  FMEL_UPD_D 20130426120247 
150072,Attributes BLK_NO 72  ST_COD RED01D  ENTITYID 4535  POSTAL_COD 150072  INC_CRC 67D3C3E2128630A0  FMEL_UPD_D 20130426120249 
600335,Attributes BLK_NO 335  ST_COD JUA00N  ENTITYID 2203  POSTAL_COD 600335  INC_CRC E1BFAA8C491020C9  FMEL_UPD_D 20130426120219 
051531,Attributes BLK_NO 531A  ST_COD UPS01M  ENTITYID 4393  POSTAL_COD 051531  INC_CRC BBF0AF54B7E039F6  FMEL_UPD_D 20130426120246 
750328,Attributes BLK_NO 328  ST_COD SEC14F  ENTITYID 1327  POSTAL_COD 750328  INC_CRC B10B5A1C69D1C018  FMEL_UPD_D 20130426120220 
520879,Attributes BLK_NO 879  ST_COD TAA12N  ENTITYID 9586  POSTAL_COD 520879  INC_CRC 1426C81EE5F1FE69  FMEL_UPD_D 20130426120342 
824274,Attributes BLK_NO 274D  ST_COD PUP08R  ENTITYID 6811  POSTAL_COD 824274  INC_CRC DB103FD35E0A5A42  FMEL_UPD_D 20130426120315 
320103,Attributes BLK_NO 103  ST_COD AHH00K  ENTITYID 157  POSTAL_COD 320103  INC_CRC 6FCBFB22A32FF172  FMEL_UPD_D 20130426120215 
400332,Attributes BLK_NO 332  ST_COD UBA00H  ENTITYID 6234  POSTAL_COD 400332  INC_CRC AF415E2BC005FB27  FMEL_UPD_D 20130426120303 
531570,Attributes BLK_NO 570A  ST_COD HOS12Q  ENTITYID 10670  POSTAL_COD 531570  INC_CRC 522BA75ABCE9A14C  FMEL_UPD_D 20140120182932 
470775,Attributes BLK_NO 775  ST_COD BEV00N  ENTITYID 7363  POSTAL_COD 470775  INC_CRC 4157D4855CF10D04  FMEL_UPD_D 20130426120320 
670154,Attributes BLK_NO 154  ST_COD GAN01N  ENTITYID 3801  POSTAL_COD 670154  INC_CRC 104E4AC4D96DCA8A  FMEL_UPD_D 20130426120248 
760385,Attributes BLK_NO 385  ST_COD YIA06H  ENTITYID 1480  POSTAL_COD 760385  INC_CRC 92CB1F190BC4D809  FMEL_UPD_D 20130426120248 
310263,Attributes BLK_NO 263  ST_COD TOE00A  ENTITYID 11053283  POSTAL_COD 310263  INC_CRC 81BFC8BBAFDD2215  FMEL_UPD_D 20221220142836 
670442,Attributes BLK_NO 442  ST_COD FAJ00N  ENTITYID 5105  POSTAL_COD 670442  INC_CRC 0C2AAC3D61554942  FMEL_UPD_D 20221220142836 
120365,Attributes BLK_NO 365  ST_COD CLA05L  ENTITYID 4386  POSTAL_COD 120365  INC_CRC AC96BA6B1B0C50F1  FMEL_UPD_D 20130426120242 
730860,Attributes BLK_NO 860  ST_COD WOS07U  ENTITYID 12851  POSTAL_COD 730860  INC_CRC 76EBF3B774F495E6  FMEL_UPD_D 20130426120254 
824217,Attributes BLK_NO 217D  ST_COD SUW06A  ENTITYID 10577  POSTAL_COD 824217  INC_CRC B348CC84DACC32D1  FMEL_UPD_D 20160601102234 
680814,Attributes BLK_NO 814  ST_COD CHA47H  ENTITYID 10386  POSTAL_COD 680814  INC_CRC 317B75052277ED00  FMEL_UPD_D 20160930094741 
360014,Attributes BLK_NO 14  ST_COD JOS01G  ENTITYID 9295  POSTAL_COD 360014  INC_CRC 1AD284F2636A3E27  FMEL_UPD_D 20130426120339 
550145,Attributes BLK_NO 145  ST_COD SEA14Z  ENTITYID 3828  POSTAL_COD 550145  INC_CRC 4481EE09A533CF67  FMEL_UPD_D 20130426120235 
321085,Attributes BLK_NO 85A  ST_COD WHD00Q  ENTITYID 3972  POSTAL_COD 321085  INC_CRC 9C5370A76DD74172  FMEL_UPD_D 20140325183042 
350131,Attributes BLK_NO 131  ST_COD POA04Y  ENTITYID 2173  POSTAL_COD 350131  INC_CRC 5189B8B0A03C59F6  FMEL_UPD_D 20140325183042 
561256,Attributes BLK_NO 256A  ST_COD ANS04R  ENTITYID 4689  POSTAL_COD 561256  INC_CRC 691AA90158F1B843  FMEL_UPD_D 20130426120245 
550215,Attributes BLK_NO 215  ST_COD SEA13U  ENTITYID 7770  POSTAL_COD 550215  INC_CRC 9F5C324BB16CEEC0  FMEL_UPD_D 20130426120327 
461215,Attributes BLK_NO 215A  ST_COD BEC09N  ENTITYID 4  POSTAL_COD 461215  INC_CRC 15C287F9A2488EAE  FMEL_UPD_D 20130426120213 
751592,Attributes BLK_NO 592A  ST_COD MOL06T  ENTITYID 736  POSTAL_COD 751592  INC_CRC 5F786C923C4280D4  FMEL_UPD_D 20140120182932 
760621,Attributes BLK_NO 621  ST_COD YIR00Z  ENTITYID 2093  POSTAL_COD 760621  INC_CRC A91DDB6EC81F98AB  FMEL_UPD_D 20160729143834 
731891,Attributes BLK_NO 891B  ST_COD WOD04K  ENTITYID 2977  POSTAL_COD 731891  INC_CRC 8BB3EF1A90C96903  FMEL_UPD_D 20130426120241 
650291,Attributes BLK_NO 291A  ST_COD BUS06N  ENTITYID 8777  POSTAL_COD 650291  INC_CRC D0922301E5C81B30  FMEL_UPD_D 20130426120335 
642274,Attributes BLK_NO 274B  ST_COD JUS34C  ENTITYID 2253  POSTAL_COD 642274  INC_CRC 4EA9C856FC01C216  FMEL_UPD_D 20130426120218 
131003,Attributes BLK_NO 3A  ST_COD DOV00W  ENTITYID 5787  POSTAL_COD 131003  INC_CRC 0D6A8F58D9C2EED9  FMEL_UPD_D 20130426120259 
390093,Attributes BLK_NO 93  ST_COD DUA02A  ENTITYID 12434  POSTAL_COD 390093  INC_CRC 412FE186E15C908C  FMEL_UPD_D 20160331101333 
530236,Attributes BLK_NO 236  ST_COD HOA03T  ENTITYID 224  POSTAL_COD 530236  INC_CRC 182355092162E183  FMEL_UPD_D 20130426120215 
400417,Attributes BLK_NO 417  ST_COD EUR04C  ENTITYID 3318  POSTAL_COD 400417  INC_CRC C1B6DDEB6EDDCA46  FMEL_UPD_D 20130426120231 
821206,Attributes BLK_NO 206A  ST_COD PUP08R  ENTITYID 2465  POSTAL_COD 821206  INC_CRC 918009DEC73DE2EB  FMEL_UPD_D 20130426120222 
760364,Attributes BLK_NO 364  ST_COD YIR00Z  ENTITYID 1518  POSTAL_COD 760364  INC_CRC 3A23742875A2430A  FMEL_UPD_D 20131121171732 
532988,Attributes BLK_NO 988B  ST_COD BUG06A  ENTITYID 7265  POSTAL_COD 532988  INC_CRC F7480F7CB95763DF  FMEL_UPD_D 20130719122130 
211048,Attributes BLK_NO 48A  ST_COD DOR01F  ENTITYID 4813  POSTAL_COD 211048  INC_CRC 11A5D534E600C256  FMEL_UPD_D 20130426120250 
519712,Attributes BLK_NO 45  ST_COD PAA07B  ENTITYID 2693  POSTAL_COD 519712  INC_CRC 8DBB6BCDF7DC7164  FMEL_UPD_D 20130426120224 
670437,Attributes BLK_NO 437  ST_COD FAJ00N  ENTITYID 4932  POSTAL_COD 670437  INC_CRC BDF897B947A82E08  FMEL_UPD_D 20130426120213 
050336,Attributes BLK_NO 336  ST_COD SMS00U  ENTITYID 6095  POSTAL_COD 050336  INC_CRC 6DF15207B7F42D7E  FMEL_UPD_D 20150330193231 
760359,Attributes BLK_NO 359  ST_COD YIR00Z  ENTITYID 1578  POSTAL_COD 760359  INC_CRC 2E14CF4C7B7CED43  FMEL_UPD_D 20131121171732 
731737,Attributes BLK_NO 737A  ST_COD WOC06Q  ENTITYID 5631  POSTAL_COD 731737  INC_CRC 8262866C455756A5  FMEL_UPD_D 20130426120259 
400341,Attributes BLK_NO 341  ST_COD UBA00H  ENTITYID 1119  POSTAL_COD 400341  INC_CRC 380187C928F40B63  FMEL_UPD_D 20130426120220 
560703,Attributes BLK_NO 703  ST_COD ANA09H  ENTITYID 6367  POSTAL_COD 560703  INC_CRC CF42F272686E5A24  FMEL_UPD_D 20130426120305 
519263,Attributes BLK_NO 56  ST_COD PAH04B  ENTITYID 6323  POSTAL_COD 519263  INC_CRC E3531D4ECE21063F  FMEL_UPD_D 20130426120309 
650364,Attributes BLK_NO 364  ST_COD BUS09S  ENTITYID 5288  POSTAL_COD 650364  INC_CRC 7FD842A195304B31  FMEL_UPD_D 20130426120256 
560722,Attributes BLK_NO 722  ST_COD ANA09H  ENTITYID 2547  POSTAL_COD 560722  INC_CRC 79D350D19AAA1A42  FMEL_UPD_D 20130426120223 
760254,Attributes BLK_NO 254  ST_COD YIR00Z  ENTITYID 1285  POSTAL_COD 760254  INC_CRC F99A6E1CDC2E44EC  FMEL_UPD_D 20130426120328 
730693,Attributes BLK_NO 693  ST_COD WOA12P  ENTITYID 1146  POSTAL_COD 730693  INC_CRC 41D42534E7E4617B  FMEL_UPD_D 20180409143752 
540209,Attributes BLK_NO 209  ST_COD COL05F  ENTITYID 9596  POSTAL_COD 540209  INC_CRC 49757768CFBF5185  FMEL_UPD_D 20200226095426 
544265,Attributes BLK_NO 265D  ST_COD COB00D  ENTITYID 4500  POSTAL_COD 544265  INC_CRC BCB1C1D023CED3DA  FMEL_UPD_D 20130426120246 
642272,Attributes BLK_NO 272B  ST_COD JUS33Q  ENTITYID 6310  POSTAL_COD 642272  INC_CRC 74833B3A3E5B6C7E  FMEL_UPD_D 20130426120307 
540307,Attributes BLK_NO 307  ST_COD ANC04Y  ENTITYID 6700  POSTAL_COD 540307  INC_CRC C539A4BD1E44EC0D  FMEL_UPD_D 20130426120311 
523878,Attributes BLK_NO 878C  ST_COD TAA12N  ENTITYID 10453  POSTAL_COD 523878  INC_CRC F4924FAF52B11FC8  FMEL_UPD_D 20170802105621 
650250,Attributes BLK_NO 250  ST_COD BUA07K  ENTITYID 8863  POSTAL_COD 650250  INC_CRC B1C3DB9EB3B49E1E  FMEL_UPD_D 20130426120338 
641678,Attributes BLK_NO 678A  ST_COD JUS25R  ENTITYID 6568  POSTAL_COD 641678  INC_CRC D2931B852724C306  FMEL_UPD_D 20130426120310 
120366,Attributes BLK_NO 366  ST_COD CLA05L  ENTITYID 7771  POSTAL_COD 120366  INC_CRC FFFE80C5DAEBEF12  FMEL_UPD_D 20130426120327 
650352,Attributes BLK_NO 352  ST_COD BUS12P  ENTITYID 4996  POSTAL_COD 650352  INC_CRC 95646D03B5EB4878  FMEL_UPD_D 20130426120252 
520709,Attributes BLK_NO 709  ST_COD TAS45P  ENTITYID 7926  POSTAL_COD 520709  INC_CRC 8791D5565D46C2E6  FMEL_UPD_D 20130426120327 
822677,Attributes BLK_NO 677B  ST_COD PUD06M  ENTITYID 9754  POSTAL_COD 822677  INC_CRC 1F123D1AC01B8960  FMEL_UPD_D 20170331101921 
510194,Attributes BLK_NO 194  ST_COD PAS19M  ENTITYID 85  POSTAL_COD 510194  INC_CRC 8C81A2614DDEFAF8  FMEL_UPD_D 20130426120214 
530211,Attributes BLK_NO 211  ST_COD HOS07G  ENTITYID 68  POSTAL_COD 530211  INC_CRC 8F849B97B8D83870  FMEL_UPD_D 20130426120213 
640539,Attributes BLK_NO 539  ST_COD JUA01Q  ENTITYID 993  POSTAL_COD 640539  INC_CRC 1C08D62C67BADCDF  FMEL_UPD_D 20160331101333 
562588,Attributes BLK_NO 588B  ST_COD ANS14L  ENTITYID 4552  POSTAL_COD 562588  INC_CRC 2455B3015E17B4ED  FMEL_UPD_D 20130426120245 
730536,Attributes BLK_NO 536  ST_COD WOD06X  ENTITYID 11012  POSTAL_COD 730536  INC_CRC 1C9C4FD2AAAC972F  FMEL_UPD_D 20130426120239 
510541,Attributes BLK_NO 541  ST_COD PAS22U  ENTITYID 8618  POSTAL_COD 510541  INC_CRC E4D175867AA1D117  FMEL_UPD_D 20130426120334 
792468,Attributes BLK_NO 468B  ST_COD FEL02Q  ENTITYID 10026  POSTAL_COD 792468  INC_CRC 86B3EC2B8BB6A003  FMEL_UPD_D 20160331101333 
130018,Attributes BLK_NO 18  ST_COD DOC00B  ENTITYID 7152  POSTAL_COD 130018  INC_CRC A1DF41DEA5223A27  FMEL_UPD_D 20130426120316 
520358,Attributes BLK_NO 358  ST_COD TAS40G  ENTITYID 8543  POSTAL_COD 520358  INC_CRC B4FFFA1336FE0EF1  FMEL_UPD_D 20130426120337 
730426,Attributes BLK_NO 426  ST_COD WOS04F  ENTITYID 283  POSTAL_COD 730426  INC_CRC A94114D85DC35821  FMEL_UPD_D 20130426120216 
790403,Attributes BLK_NO 403  ST_COD FEL01D  ENTITYID 2926  POSTAL_COD 790403  INC_CRC 7721B5751823B237  FMEL_UPD_D 20130426120228 
760791,Attributes BLK_NO 791  ST_COD YIA02A  ENTITYID 1384  POSTAL_COD 760791  INC_CRC 269BB57BAC4DD292  FMEL_UPD_D 20130719122130 
520384,Attributes BLK_NO 384  ST_COD TAS39U  ENTITYID 5582  POSTAL_COD 520384  INC_CRC 3EB07FA3F5D2778A  FMEL_UPD_D 20130426120300 
520735,Attributes BLK_NO 735  ST_COD TAS46M  ENTITYID 2449  POSTAL_COD 520735  INC_CRC 573ECA131B1BCF1C  FMEL_UPD_D 20130426120222 
730895,Attributes BLK_NO 895A  ST_COD WOD04K  ENTITYID 10802  POSTAL_COD 730895  INC_CRC 4B70CC9E9D1AB91B  FMEL_UPD_D 20130426120259 
823173,Attributes BLK_NO 173C  ST_COD PUF02Z  ENTITYID 3732  POSTAL_COD 823173  INC_CRC C1674D9CFF781065  FMEL_UPD_D 20130426120236 
519259,Attributes BLK_NO 52  ST_COD PAH04B  ENTITYID 2572  POSTAL_COD 519259  INC_CRC 31D0336D9C90C228  FMEL_UPD_D 20130426120221 
821672,Attributes BLK_NO 672A  ST_COD EDP02K  ENTITYID 9857  POSTAL_COD 821672  INC_CRC 6FB24B50161A3BB2  FMEL_UPD_D 20150128191633 
670428,Attributes BLK_NO 428  ST_COD BUR00D  ENTITYID 12195  POSTAL_COD 670428  INC_CRC B3876893184B5E70  FMEL_UPD_D 20150731152632 
520160,Attributes BLK_NO 160  ST_COD SIM02X  ENTITYID 10672  POSTAL_COD 520160  INC_CRC C969D17B0F8EA2F1  FMEL_UPD_D 20130719122130 
730539,Attributes BLK_NO 539  ST_COD WOD07M  ENTITYID 11132  POSTAL_COD 730539  INC_CRC 80411A0B9D8FFCCA  FMEL_UPD_D 20130426120226 
751334,Attributes BLK_NO 334A  ST_COD SEC15R  ENTITYID 419  POSTAL_COD 751334  INC_CRC 4D499BFCB10C9047  FMEL_UPD_D 20130426120246 
641676,Attributes BLK_NO 676A  ST_COD JUS25R  ENTITYID 6704  POSTAL_COD 641676  INC_CRC 52A1E768378AE90C  FMEL_UPD_D 20130426120312 
530941,Attributes BLK_NO 941  ST_COD HOS15X  ENTITYID 4920  POSTAL_COD 530941  INC_CRC CA70A734B23DE73A  FMEL_UPD_D 20130426120250 
650311,Attributes BLK_NO 311  ST_COD BUS10K  ENTITYID 5711  POSTAL_COD 650311  INC_CRC 3C9203F92BCA91CB  FMEL_UPD_D 20130426120300 
760155,Attributes BLK_NO 155  ST_COD YIS00U  ENTITYID 1219  POSTAL_COD 760155  INC_CRC E889CDE1BFEF3BE8  FMEL_UPD_D 20130426120304 
